date,open,high,low,close,volume
2023-08-14,0.19318,0.19647,0.15677,0.17877,23263462.0
2023-08-15,0.1789,0.27959,0.1724,0.2147,34002946.0
2023-08-16,0.21405,0.21505,0.1533,0.17163,88765886.0
2023-08-17,0.17094,0.17567,0.14273,0.16664,91871969.0
2023-08-18,0.16644,0.17027,0.15382,0.15968,68301308.0
2023-08-19,0.1595,0.16113,0.146,0.151,30990410.0
2023-08-20,0.15094,0.15497,0.1412,0.14869,22622997.0
2023-08-21,0.14864,0.15533,0.14371,0.15407,23810401.0
2023-08-22,0.1538,0.15579,0.14607,0.15262,21876082.0
2023-08-23,0.15244,0.15244,0.14569,0.14769,19502972.0
2023-08-24,0.14813,0.14813,0.13669,0.13901,22209994.0
2023-08-25,0.13907,0.13919,0.13174,0.13246,8258766.0
2023-08-26,0.13253,0.13465,0.12772,0.13176,8440939.0
2023-08-27,0.13179,0.13191,0.12544,0.12864,13804260.0
2023-08-28,0.12847,0.15359,0.1184,0.14619,32574351.0
2023-08-29,0.14657,0.16694,0.14348,0.14931,39870380.0
2023-08-30,0.14915,0.14955,0.1309,0.1321,27682083.0
2023-08-31,0.13219,0.14749,0.12776,0.13968,33664366.0
2023-09-01,0.13952,0.14984,0.12949,0.13119,31905766.0
2023-09-02,0.13126,0.13581,0.12565,0.1278,26152749.0
2023-09-03,0.12785,0.12974,0.1232,0.12583,46126472.0
2023-09-04,0.12602,0.12602,0.121,0.12547,43485736.0
2023-09-05,0.12558,0.12815,0.12237,0.12622,31847855.0
2023-09-06,0.12624,0.13563,0.12482,0.13215,45234257.0
2023-09-07,0.13219,0.13547,0.12577,0.12721,14333064.0
2023-09-08,0.12721,0.12776,0.12349,0.12482,5278171.0
2023-09-09,0.12481,0.12553,0.11762,0.12024,15184016.0
2023-09-10,0.12018,0.12202,0.11392,0.11566,33741594.0
2023-09-11,0.11566,0.11925,0.11486,0.11664,30307115.0
2023-09-12,0.1167,0.11903,0.11501,0.11802,21396719.0
2023-09-13,0.11806,0.11941,0.11621,0.11809,19376203.0
2023-09-14,0.11797,0.125,0.11473,0.12389,20707948.0
2023-09-15,0.12389,0.14851,0.12224,0.1397,23619136.0
2023-09-16,0.13932,0.14042,0.12179,0.12273,20769931.0
2023-09-17,0.12273,0.12742,0.11934,0.12371,22304893.0
2023-09-18,0.12368,0.12633,0.12114,0.12511,10207864.0
2023-09-19,0.12522,0.13056,0.12214,0.12448,10536274.0
2023-09-20,0.12449,0.13039,0.12114,0.12396,20171823.0
2023-09-21,0.12394,0.12514,0.12227,0.12389,11277273.0
2023-09-22,0.12399,0.12413,0.12018,0.12188,10923477.0
2023-09-23,0.12188,0.12244,0.11774,0.11827,10080933.0
2023-09-24,0.11827,0.11952,0.11654,0.11851,11526460.0
2023-09-25,0.11851,0.11907,0.11603,0.11735,12625808.0
2023-09-26,0.11715,0.11863,0.11541,0.11656,8384313.0
2023-09-27,0.11657,0.12106,0.11607,0.1189,3497151.0
2023-09-28,0.11887,0.12323,0.10103,0.1206,3260783.0
2023-09-29,0.12069,0.12144,0.11875,0.11999,2327197.0
2023-09-30,0.11987,0.1264,0.11974,0.12462,6000115.0
