date,open,high,low,close,volume
2024-12-19,0.98582,1.375,0.88305,1.0559,18692005.7
2024-12-20,1.0558,1.0626,0.7513,0.8013,36748323.3
2024-12-21,0.80105,0.8372,0.69174,0.69748,31153863.2
2024-12-22,0.69797,0.88586,0.57923,0.80304,52913923.5
2024-12-23,0.80261,1.2923,0.72154,1.2149,41683925.3
2024-12-24,1.2159,1.3098,1.112,1.1922,29673453.8
2024-12-25,1.1919,1.1937,0.88635,0.98157,25742704.0
2024-12-26,0.98,1.1381,0.8665,0.87553,27608939.3
2024-12-27,0.87797,1.0465,0.82875,0.98686,22107682.4
2024-12-28,0.98627,1.0324,0.799,0.8667,18860954.6
2024-12-29,0.8667,0.98059,0.78333,0.8828,26092704.6
2024-12-30,0.88444,1.0932,0.81822,0.93724,32310050.2
2024-12-31,0.9371,1.0744,0.90438,0.98003,16421589.5
2025-01-01,0.98193,1.5401,0.98068,1.3402,38697392.0
2025-01-02,1.342,1.6165,1.2843,1.5254,22610499.3
2025-01-03,1.5243,1.5411,1.3816,1.4273,10379696.4
2025-01-04,1.4336,1.4571,1.2471,1.3057,13571744.1
2025-01-05,1.3053,1.41,1.1281,1.169,30518661.1
2025-01-06,1.1717,1.2577,1.0566,1.081,44795611.0
2025-01-07,1.0805,1.1733,0.94217,1.1336,48244753.5
2025-01-08,1.1332,1.1332,0.76251,0.86725,73808606.6
2025-01-09,0.86686,0.94862,0.79533,0.839,34097786.9
2025-01-10,0.839,0.86932,0.7209,0.82288,31307384.7
2025-01-11,0.82303,0.84254,0.76071,0.76638,18516708.9
2025-01-12,0.76709,1.1,0.67876,1.0777,66635848.7
2025-01-13,1.0763,1.1944,0.99127,1.0215,39742787.3
2025-01-14,1.0219,1.3575,0.9575,1.2859,51953965.7
2025-01-15,1.2858,1.4408,1.1924,1.3219,44344276.4
2025-01-16,1.322,1.5729,1.3181,1.4102,44118600.0
2025-01-17,1.4105,1.8767,1.1318,1.7369,121410981.2
2025-01-18,1.7371,2.843,1.6035,2.1694,151535213.8
2025-01-19,2.1714,2.479,1.6753,1.796,125196801.0
2025-01-20,1.8041,1.9939,1.5003,1.6535,66507814.1
2025-01-21,1.6535,2.0,1.5021,1.5496,59340311.3
2025-01-22,1.549,1.676,1.315,1.3638,105836939.9
2025-01-23,1.3648,1.5636,1.2111,1.2487,53240557.4
2025-01-24,1.249,1.4848,1.1259,1.3347,43821828.2
2025-01-25,1.3335,1.4225,1.1,1.1009,40388153.8
2025-01-26,1.1008,1.1344,0.8367,1.0084,112221047.0
2025-01-27,1.0085,1.1016,0.77365,0.81039,73947068.5
2025-01-28,0.80936,1.1625,0.79813,1.0057,119796315.0
2025-01-29,1.0076,1.2969,0.95167,1.1333,77475372.3
2025-01-30,1.1341,1.1533,0.858,0.89332,75137757.2
2025-01-31,0.8936,0.96875,0.62,0.6313,135975217.8
2025-02-01,0.6314,0.71967,0.53455,0.71841,247534671.1
2025-02-02,0.71881,0.88531,0.44911,0.8069,312226523.6
2025-02-03,0.8071,0.83,0.63081,0.64193,123922499.1
2025-02-04,0.64206,0.70981,0.47164,0.49523,108970351.6
2025-02-05,0.49522,0.5387,0.41,0.4244,177795163.8
2025-02-06,0.42418,0.58503,0.4092,0.42171,172233770.1
2025-02-07,0.42163,0.56788,0.41247,0.54186,67129318.3
2025-02-08,0.54234,0.6261,0.45658,0.4848,90354475.4
2025-02-09,0.48421,0.68429,0.48421,0.56857,132805213.7
2025-02-10,0.56802,0.7182,0.5463,0.56345,122499522.7
2025-02-11,0.5627,0.611,0.48186,0.57646,157460595.9
2025-02-12,0.57652,0.60015,0.45132,0.4761,126861616.3
