date,open,high,low,close,volume
2024-05-29,0.006898,0.00706,0.005986,0.006075,0.0
2024-05-30,0.008173,0.00855,0.007577,0.007785,69540241.0
2024-05-31,0.00778,0.007956,0.006925,0.006977,154266106.0
2024-06-01,0.007006,0.007916,0.006501,0.00662,144296944.0
2024-06-02,0.006631,0.0068,0.006189,0.006358,173169666.0
2024-06-03,0.006356,0.006937,0.006019,0.006455,124116853.0
2024-06-04,0.006446,0.006476,0.005841,0.006045,165718194.0
2024-06-05,0.006023,0.006487,0.005926,0.006186,151593471.0
2024-06-06,0.006176,0.006294,0.004544,0.005191,120489359.0
2024-06-07,0.005179,0.005456,0.005056,0.005126,116945008.0
2024-06-08,0.005129,0.006835,0.005008,0.006575,154747086.0
2024-06-09,0.006558,0.006572,0.00561,0.005732,147232513.0
2024-06-10,0.005736,0.00584,0.00515,0.005323,123918255.0
2024-06-11,0.005314,0.005689,0.004906,0.005141,109316174.0
2024-06-12,0.005137,0.005138,0.004592,0.004733,112481134.0
2024-06-13,0.004724,0.005175,0.004441,0.004735,114108247.0
2024-06-14,0.004727,0.004867,0.00454,0.004624,58267840.0
2024-06-15,0.004599,0.004737,0.004415,0.00464,30717486.0
2024-06-16,0.004633,0.004677,0.003687,0.004003,104150020.0
2024-06-17,0.003978,0.003992,0.003501,0.00378,180233832.0
2024-06-18,0.003776,0.005099,0.003705,0.005069,192314183.0
2024-06-19,0.005015,0.006163,0.004961,0.006018,343870784.0
2024-06-20,0.005999,0.006173,0.00532,0.00564,281213636.0
2024-06-21,0.005628,0.006887,0.005459,0.00629,182355360.0
2024-06-22,0.006272,0.00645,0.005505,0.005567,179334683.0
2024-06-23,0.005581,0.005801,0.004945,0.005467,173817641.0
2024-06-24,0.005466,0.006257,0.005164,0.005271,290645936.0
2024-06-25,0.005241,0.005436,0.004546,0.004589,621445098.0
2024-06-26,0.004581,0.004835,0.004349,0.004651,257565032.0
2024-06-27,0.004651,0.004774,0.004255,0.004289,145346084.0
2024-06-28,0.004289,0.004441,0.004147,0.00417,99801510.0
2024-06-29,0.004168,0.00495,0.004087,0.004817,258874250.0
2024-06-30,0.004817,0.004818,0.004228,0.004315,300453424.0
2024-07-01,0.004312,0.004325,0.004113,0.004227,275478069.0
2024-07-02,0.004227,0.00427,0.003814,0.003899,164024234.0
2024-07-03,0.003899,0.003988,0.003401,0.003424,260962834.0
2024-07-04,0.003431,0.003431,0.002973,0.003142,320811804.0
2024-07-05,0.003135,0.004864,0.003098,0.004774,424639182.0
2024-07-06,0.004762,0.004975,0.004175,0.004216,437759698.0
2024-07-07,0.004215,0.004689,0.003987,0.004079,220955166.0
2024-07-08,0.004074,0.004266,0.003839,0.003859,111633383.0
2024-07-09,0.003847,0.003939,0.003635,0.003721,92245587.0
2024-07-10,0.003718,0.003842,0.003513,0.003524,77758729.0
2024-07-11,0.003513,0.003812,0.003451,0.003573,115633495.0
2024-07-12,0.003574,0.003709,0.003183,0.003312,98659022.0
2024-07-13,0.003312,0.003656,0.003303,0.00357,123315553.0
2024-07-14,0.003579,0.00442,0.003516,0.004352,236773977.0
2024-07-15,0.004372,0.004535,0.004052,0.00428,450209143.0
2024-07-16,0.00429,0.004811,0.004226,0.004404,346818525.0
2024-07-17,0.004402,0.004795,0.004302,0.004352,145393961.0
2024-07-18,0.004361,0.005985,0.004223,0.005838,275332467.0
2024-07-19,0.00584,0.006815,0.005839,0.006175,377739947.0
2024-07-20,0.006187,0.007884,0.006089,0.007293,494357964.0
2024-07-21,0.007306,0.007466,0.006445,0.006585,218616695.0
2024-07-22,0.006599,0.006723,0.005728,0.006104,189178060.0
2024-07-23,0.006107,0.006637,0.005759,0.005812,251342995.0
2024-07-24,0.005808,0.005905,0.005217,0.00564,123675968.0
2024-07-25,0.005636,0.006308,0.005309,0.005877,153102411.0
2024-07-26,0.005878,0.006043,0.005286,0.005459,92756413.0
2024-07-27,0.005454,0.005454,0.005173,0.00528,75882258.0
2024-07-28,0.00528,0.00589,0.005267,0.005419,76731566.0
2024-07-29,0.005416,0.005882,0.005272,0.005528,161916909.0
2024-07-30,0.005516,0.005845,0.00519,0.005321,77908766.0
2024-07-31,0.005321,0.005398,0.004614,0.005197,139971769.0
2024-08-01,0.005216,0.00535,0.004557,0.004581,146216365.0
2024-08-02,0.004557,0.004852,0.004106,0.004213,121394877.0
2024-08-03,0.004196,0.004442,0.003757,0.003973,138008833.0
2024-08-04,0.003971,0.004043,0.002877,0.003382,467178273.0
2024-08-05,0.003373,0.004315,0.003373,0.004053,312085482.0
2024-08-06,0.004036,0.004316,0.0037,0.003745,201149270.0
2024-08-07,0.003751,0.004395,0.003629,0.00432,283787416.0
2024-08-08,0.004281,0.004281,0.003837,0.004,97814149.0
2024-08-09,0.003993,0.004555,0.00397,0.004467,106101765.0
2024-08-10,0.00446,0.004477,0.003765,0.003799,54571987.0
2024-08-11,0.003793,0.004124,0.003744,0.004057,90029165.0
2024-08-12,0.004054,0.004368,0.003857,0.004261,97990223.0
2024-08-13,0.004264,0.004332,0.004053,0.004143,43337969.0
2024-08-14,0.004143,0.004394,0.003884,0.003978,51531062.0
2024-08-15,0.003964,0.004055,0.003696,0.003809,35768000.0
2024-08-16,0.003798,0.004231,0.003779,0.004192,31161070.0
2024-08-17,0.004194,0.004308,0.004099,0.004112,25432223.0
2024-08-18,0.004118,0.004244,0.004044,0.0042,47234959.0
2024-08-19,0.004195,0.004405,0.004073,0.004138,74885355.0
2024-08-20,0.004137,0.004218,0.003914,0.004147,45747647.0
2024-08-21,0.004149,0.004193,0.003966,0.004009,30261124.0
2024-08-22,0.004016,0.004905,0.004013,0.004794,139276942.0
2024-08-23,0.004803,0.005069,0.004697,0.004824,164480804.0
2024-08-24,0.004833,0.004835,0.00442,0.004532,170066749.0
2024-08-25,0.004527,0.004586,0.004046,0.004093,27283672.0
2024-08-26,0.004091,0.004186,0.003644,0.003753,24135801.0
2024-08-27,0.003746,0.003879,0.003538,0.003718,25569532.0
2024-08-28,0.003726,0.003969,0.003635,0.003681,39975357.0
2024-08-29,0.003664,0.003798,0.003462,0.003699,29735588.0
2024-08-30,0.003705,0.003757,0.003524,0.003576,13644092.0
2024-08-31,0.003574,0.003608,0.003312,0.003345,27364976.0
2024-09-01,0.003341,0.003702,0.003337,0.003644,52061155.0
2024-09-02,0.003646,0.003761,0.003467,0.003467,24423434.0
2024-09-03,0.003468,0.003895,0.00326,0.003723,85156086.0
2024-09-04,0.003726,0.003749,0.003502,0.003583,33428050.0
2024-09-05,0.003587,0.003789,0.003307,0.00348,29777434.0
2024-09-06,0.003476,0.003692,0.003447,0.003498,18421816.0
2024-09-07,0.003496,0.003684,0.003469,0.003593,21065869.0
2024-09-08,0.003593,0.003991,0.003549,0.003854,29478718.0
2024-09-09,0.003855,0.004071,0.00376,0.003962,15868044.0
2024-09-10,0.003957,0.003957,0.003643,0.00367,18707530.0
2024-09-11,0.003674,0.003799,0.003526,0.003632,16681411.0
2024-09-12,0.003635,0.004037,0.003527,0.003895,43026212.0
2024-09-13,0.003899,0.00443,0.003899,0.004071,48306013.0
2024-09-14,0.004072,0.004105,0.00375,0.00377,24624938.0
2024-09-15,0.003767,0.004852,0.003667,0.004621,678054531.0
2024-09-16,0.004621,0.005534,0.00442,0.005277,312329463.0
2024-09-17,0.005245,0.005537,0.004888,0.005364,283377936.0
2024-09-18,0.005342,0.006633,0.004974,0.006263,317053364.0
2024-09-19,0.006261,0.006482,0.005723,0.005955,192215727.0
2024-09-20,0.005973,0.006335,0.005802,0.006076,161620425.0
2024-09-21,0.006089,0.006089,0.005346,0.005564,98073711.0
2024-09-22,0.005564,0.006592,0.005436,0.006305,260840961.0
2024-09-23,0.006304,0.006505,0.006014,0.006414,115852605.0
2024-09-24,0.006429,0.006665,0.006066,0.006192,134596403.0
2024-09-25,0.00619,0.006589,0.006036,0.006278,222436801.0
2024-09-26,0.006302,0.00716,0.006158,0.006698,179241531.0
2024-09-27,0.006693,0.007109,0.00633,0.006526,148738945.0
2024-09-28,0.006527,0.00667,0.005967,0.006106,166045625.0
2024-09-29,0.006112,0.006151,0.00568,0.005882,123120819.0
2024-09-30,0.00588,0.006164,0.00491,0.005181,219850352.0
2024-10-01,0.005178,0.005382,0.004884,0.004973,73560455.0
2024-10-02,0.004977,0.005074,0.004685,0.004894,54375692.0
2024-10-03,0.004892,0.005372,0.004846,0.005266,91492300.0
2024-10-04,0.005267,0.005337,0.004978,0.005126,35406069.0
2024-10-05,0.005119,0.005779,0.005086,0.00577,48243737.0
2024-10-06,0.005767,0.006414,0.005732,0.006019,147481182.0
2024-10-07,0.006027,0.007208,0.006024,0.00715,422726284.0
2024-10-08,0.007148,0.007766,0.00655,0.006661,633462438.0
2024-10-09,0.006662,0.006908,0.00621,0.006403,262499783.0
2024-10-10,0.006391,0.00738,0.006124,0.007076,278538160.0
2024-10-11,0.007074,0.009383,0.007041,0.009226,764694154.0
2024-10-12,0.009228,0.0093,0.008326,0.009085,504669698.0
2024-10-13,0.009079,0.012426,0.008606,0.012111,454647586.0
2024-10-14,0.012074,0.013408,0.010757,0.012343,543708935.0
2024-10-15,0.012327,0.012697,0.010181,0.010537,302061226.0
2024-10-16,0.010554,0.011408,0.009676,0.010067,353475939.0
2024-10-17,0.010045,0.010825,0.009998,0.010349,164022076.0
2024-10-18,0.010349,0.011823,0.010308,0.01069,225998673.0
2024-10-19,0.010696,0.010732,0.010121,0.010451,180567447.0
2024-10-20,0.010458,0.010571,0.009603,0.009779,107320185.0
2024-10-21,0.009821,0.010175,0.009521,0.009826,140370092.0
2024-10-22,0.009849,0.010225,0.009045,0.009308,216277897.0
2024-10-23,0.009307,0.010412,0.00923,0.010289,197932073.0
2024-10-24,0.010302,0.010345,0.008204,0.008599,292428077.0
2024-10-25,0.008552,0.008971,0.00834,0.008675,108010267.0
2024-10-26,0.008677,0.00959,0.008445,0.009474,102074502.0
2024-10-27,0.009459,0.009563,0.008549,0.009247,239916349.0
2024-10-28,0.009217,0.010343,0.009123,0.009412,107312585.0
2024-10-29,0.009412,0.009412,0.00886,0.009075,94875136.0
2024-10-30,0.009071,0.009146,0.008487,0.008617,91982179.0
2024-10-31,0.008616,0.008946,0.008187,0.008509,106001259.0
2024-11-01,0.008552,0.00872,0.007812,0.007915,57533920.0
2024-11-02,0.007915,0.007991,0.007174,0.0076,111133708.0
2024-11-03,0.0076,0.0077,0.007107,0.007242,149251565.0
2024-11-04,0.007252,0.008416,0.007251,0.00811,140752724.0
2024-11-05,0.008106,0.009647,0.008051,0.00949,242524788.0
2024-11-06,0.009515,0.009762,0.008695,0.009057,85093367.0
2024-11-07,0.009078,0.009332,0.008258,0.008553,104394006.0
2024-11-08,0.008551,0.009298,0.00828,0.009097,61576576.0
2024-11-09,0.009116,0.010877,0.00881,0.009395,167850122.0
2024-11-10,0.009393,0.009851,0.008573,0.009099,135397837.0
2024-11-11,0.009091,0.010435,0.008235,0.009099,264320657.0
2024-11-12,0.009102,0.009573,0.007816,0.009203,203978950.0
2024-11-13,0.009207,0.010855,0.008666,0.008757,151603104.0
2024-11-14,0.008759,0.009596,0.008294,0.009377,125229284.0
2024-11-15,0.009391,0.009767,0.008734,0.009011,61289017.0
2024-11-16,0.009004,0.009698,0.008399,0.009225,103532797.0
2024-11-17,0.009191,0.009299,0.008474,0.008702,79273222.0
2024-11-18,0.008701,0.008829,0.008204,0.008587,66464747.0
2024-11-19,0.008586,0.008639,0.007507,0.007638,97762365.0
2024-11-20,0.007629,0.00842,0.007304,0.008106,103831043.0
2024-11-21,0.008111,0.00817,0.00729,0.007635,71440201.0
2024-11-22,0.007638,0.008183,0.007375,0.007715,133476579.0
2024-11-23,0.007686,0.00824,0.00693,0.007413,144409598.0
